cmdCode,primaryValue,netWgt,qty,qtyUnitAbbr
200570,122693.0,52222.0,52222.0,
200580,1705652.0,2120101.0,2120101.0,
200591,64070.0,86112.0,86112.0,
200599,3136005.0,632629.0,632629.0,
200600,400236.0,202837.0,202837.0,
200710,2085433.0,737800.0,737800.0,
200791,147505.0,38793.0,38793.0,
200799,6977399.0,4952208.0,4952208.0,
200811,3438927.0,1201653.0,1201653.0,
200819,4452096.0,870577.0,870577.0,
200820,37952.0,44982.0,44982.0,
200830,4737634.0,4323133.0,4323133.0,
200840,49150.0,31653.0,31653.0,
200850,17267.0,11095.0,11095.0,
200860,885349.0,382471.0,382471.0,
200870,655107.0,418967.0,418967.0,
200880,15388.0,3951.0,3951.0,
200893,7287.0,2524.0,2524.0,
200897,900299.0,554239.0,554239.0,
200899,6595702.0,8408989.0,8408989.0,
200911,9144627.0,3702070.0,3702070.0,
200912,771586.0,632177.0,632177.0,
200919,736224.0,561281.0,561281.0,
200921,50442.0,64907.0,64907.0,
200929,1907028.0,482067.0,482067.0,
200931,64190.0,17878.0,17878.0,
200939,603258.0,140586.0,140586.0,
200941,47761.0,49590.0,49590.0,
200949,282285.0,154502.0,154502.0,
200950,173928.0,227968.0,227968.0,
200961,492697.0,419896.0,419896.0,
200969,1559517.0,523036.0,523036.0,
200971,485104.0,472090.0,472090.0,
200979,3067500.0,1302639.0,1302639.0,
200981,252271.0,128215.0,128215.0,
200989,2233885.0,1333031.0,1333031.0,
200990,7866975.0,3795606.0,3795606.0,
210111,64563415.0,9289573.0,9289573.0,
210112,2398617.0,496399.0,496399.0,
210120,9321231.0,1502813.0,1502813.0,
210130,60182.0,14111.0,14111.0,
210210,5953731.0,2209143.0,2209143.0,
210220,9614517.0,6138605.0,6138605.0,
210230,11284634.0,4586671.0,4586671.0,
210310,11494670.0,12558436.0,12558436.0,
210320,1029696.0,598974.0,598974.0,
210330,408333.0,139079.0,139079.0,
210390,41861122.0,16473651.0,16473651.0,
210410,1720756.0,669025.0,669025.0,
210420,224067.0,119662.0,119662.0,
210500,8254110.0,1910992.0,1910992.0,
210610,20066986.0,8572211.0,8572211.0,
210690,474530525.0,115646019.0,115646019.0,
220110,2938436.0,3608678.0,3608678.0,
220190,26642.0,53874.0,53874.0,
220210,20029251.0,29536412.0,29536412.0,
220290,45962255.0,61343331.0,61343331.0,
220300,311612.0,168241.0,168241.0,
220410,186739.0,13490.0,13490.0,
220421,760027.0,127816.0,127816.0,
220429,1.0,1.0,1.0,
220430,2028246.0,397702.0,397702.0,
220510,5975.0,430.0,430.0,
220600,86367.0,27744.0,27744.0,
220710,355030.0,106438.0,363249.0,
220720,38677.0,14975.0,38789.0,
220820,2215529.0,119062.0,128716.0,
220830,5559596.0,448286.0,484634.0,
220840,191664.0,22121.0,23915.0,
220850,377008.0,35642.0,38532.0,
220860,918625.0,88369.0,95534.0,
220870,748958.0,55338.0,59825.0,
220890,206308.0,15199.0,16431.0,
220900,1084714.0,989440.0,606321.0,
230110,49128955.0,64393685.0,64393685.0,
230120,104101426.0,94893788.0,94893788.0,
230210,5108863.0,6508693.0,6508693.0,
230230,5615250.0,16005363.0,16005363.0,
230240,22326.0,132506.0,132506.0,
230250,2228729.0,6809800.0,6809800.0,
230310,173462414.0,240930548.0,240930548.0,
230330,76863114.0,234849448.0,234849448.0,
230400,1828494152.0,3479611546.0,3479611546.0,
230500,160658.0,307185.0,307185.0,
230610,38836.0,40000.0,40000.0,
230620,6232.0,6000.0,6000.0,
230630,86767.0,306816.0,306816.0,
230641,25990195.0,92467494.0,92467494.0,
230649,19114019.0,64154265.0,64154265.0,
230650,24723.0,585000.0,585000.0,
230660,4649.0,46260.0,46260.0,
230690,23214014.0,49407882.0,49407882.0,
230800,431968.0,553082.0,553082.0,
230910,31080112.0,28211695.0,28211695.0,
230990,452872602.0,550338503.0,550338503.0,
240110,248758528.0,47536799.0,47536799.0,
240120,397714009.0,74165706.0,74165706.0,
240130,12449020.0,15723197.0,15723197.0,
240210,387986.0,31785.0,31785.0,
240220,11038875.0,657523.0,657523.0,
240290,805749.0,24718.0,24718.0,
240311,928629.0,199537.0,199537.0,
240319,88380810.0,11644611.0,11644611.0,
240391,4119861.0,995802.0,995802.0,
240399,978950.0,165813.0,165813.0,
250100,107957552.0,2223005755.0,2223005755.0,
250200,35527.0,94175.0,94175.0,
250300,71554327.0,317965934.0,317965934.0,
250410,4180798.0,10942325.0,10942325.0,
250490,1471611.0,801696.0,801696.0,
250510,7493669.0,43111747.0,43111747.0,
250590,2666050.0,3742607.0,3742607.0,
250610,1597374.0,11467685.0,11467685.0,
250620,679529.0,2153257.0,2153257.0,
250700,35685574.0,125844531.0,125844531.0,
250810,29315317.0,184161419.0,184161419.0,
250830,3539708.0,7894781.0,7894781.0,
250840,22839245.0,65700201.0,65700201.0,
250850,816597.0,1807924.0,1807924.0,
250860,1035356.0,2737800.0,2737800.0,
250870,823263.0,2000456.0,2000456.0,
250900,690811.0,1395495.0,1395495.0,
251010,175647685.0,1002708805.0,1002708805.0,
251020,894895.0,2474403.0,2474403.0,
251110,28295101.0,181747713.0,181747713.0,
251120,137.0,78.0,78.0,
251200,3037193.0,4531514.0,4531514.0,
251310,267015.0,94398.0,94398.0,
251320,10920050.0,31596740.0,31596740.0,
251400,384779.0,739085.0,739085.0,
251511,1097139.0,6552068.0,6552068.0,
251512,22851703.0,76190505.0,76190505.0,
251520,145131.0,72839.0,72839.0,
251611,171960.0,13000062.0,13000062.0,
251612,9691995.0,28433169.0,28433169.0,
251620,1145594.0,5072143.0,5072143.0,
251690,237745.0,687612.0,687612.0,
251710,5811860.0,457424641.0,457424641.0,
251720,1260.0,289.0,289.0,
251741,43001.0,221870.0,221870.0,
251749,679624.0,2119351.0,2119351.0,
251810,114754.0,1410471.0,1410471.0,
